Time    ,EPEL_TT ,EPPL_TT ,EPTO_TT ,EPEL_ZZ ,EPPL_ZZ ,EPTO_ZZ ,EPEL_TZ ,EPPL_TZ ,EPTO_TZ ,EPEL_RR ,EPPL_RR ,EPTO_RR ,S_TT    ,S_ZZ    ,S_TZ    ,S_EQV   ,EPPL_EQV,NL_EPEQ 
 0.1000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00
 0.2000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.5000000E-03, 0.0000000E+00, 0.5000000E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.5000000E-03, 0.0000000E+00,-0.5000000E-03, 0.6833334E+02, 0.1366667E+03, 0.0000000E+00, 0.1183568E+03, 0.0000000E+00, 0.0000000E+00
 0.3000000E+01, 0.7105737E-16,-0.7105737E-16, 0.0000000E+00, 0.9444135E-03, 0.5558652E-04, 0.1000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.9444208E-03,-0.5558652E-04,-0.1000007E-02, 0.1290708E+03, 0.2581417E+03, 0.0000000E+00, 0.2235573E+03, 0.6418578E-04, 0.6418557E-04
 0.4000000E+01, 0.4187367E-15,-0.4187367E-15, 0.0000000E+00, 0.1118271E-02, 0.3817285E-03, 0.1500000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1118281E-02,-0.3817285E-03,-0.1500010E-02, 0.1528317E+03, 0.3056635E+03, 0.0000000E+00, 0.2647123E+03, 0.4407821E-03, 0.4407814E-03
 0.5000000E+01, 0.6657757E-15,-0.6657757E-15, 0.0000000E+00, 0.1217063E-02, 0.6829368E-03, 0.1900000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1217068E-02,-0.6829368E-03,-0.1900004E-02, 0.1663326E+03, 0.3326651E+03, 0.0000000E+00, 0.2880965E+03, 0.7885876E-03, 0.7885842E-03
 0.6000000E+01, 0.9657113E-15,-0.9657113E-15, 0.0000000E+00, 0.1335499E-02, 0.1164501E-02, 0.2500000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1335499E-02,-0.1164501E-02,-0.2500000E-02, 0.1825182E+03, 0.3650363E+03, 0.0000000E+00, 0.3161307E+03, 0.1344650E-02, 0.1344647E-02
 0.7000000E+01, 0.1127733E-14,-0.1127733E-14, 0.0000000E+00, 0.1405321E-02, 0.1494679E-02, 0.2900000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1405326E-02,-0.1494679E-02,-0.2900005E-02, 0.1920612E+03, 0.3841224E+03, 0.0000000E+00, 0.3326597E+03, 0.1725907E-02, 0.1725900E-02
 0.8000000E+01, 0.1329008E-14,-0.1329008E-14, 0.0000000E+00, 0.1502039E-02, 0.1997961E-02, 0.3500000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1502039E-02,-0.1997961E-02,-0.3500000E-02, 0.2052787E+03, 0.4105573E+03, 0.0000000E+00, 0.3555531E+03, 0.2307047E-02, 0.2307040E-02
 0.9000000E+01, 0.1470579E-14,-0.1470579E-14, 0.0000000E+00, 0.1576678E-02, 0.2423322E-02, 0.4000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1576678E-02,-0.2423322E-02,-0.4000000E-02, 0.2154794E+03, 0.4309587E+03, 0.0000000E+00, 0.3732212E+03, 0.2798211E-02, 0.2798204E-02
 0.1000000E+02, 0.1641381E-14,-0.1641381E-14, 0.0000000E+00, 0.1673177E-02, 0.3026823E-02, 0.4700000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1673177E-02,-0.3026823E-02,-0.4700000E-02, 0.2286676E+03, 0.4573351E+03, 0.0000000E+00, 0.3960638E+03, 0.3495074E-02, 0.3495066E-02
 0.1100000E+02, 0.1810148E-14,-0.1810148E-14, 0.0000000E+00, 0.1773238E-02, 0.3726762E-02, 0.5500000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1773238E-02,-0.3726762E-02,-0.5500000E-02, 0.2423425E+03, 0.4846850E+03, 0.0000000E+00, 0.4197495E+03, 0.4303294E-02, 0.4303287E-02
 0.1200000E+02, 0.1923620E-14,-0.1923620E-14, 0.0000000E+00, 0.1841913E-02, 0.4258086E-02, 0.6100000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1841913E-02,-0.4258086E-02,-0.6100000E-02, 0.2517282E+03, 0.5034563E+03, 0.0000000E+00, 0.4360060E+03, 0.4916815E-02, 0.4916807E-02
 0.1300000E+02, 0.2011321E-14,-0.2011321E-14, 0.0000000E+00, 0.1895408E-02, 0.4704592E-02, 0.6600000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1895408E-02,-0.4704592E-02,-0.6600000E-02, 0.2590390E+03, 0.5180781E+03, 0.0000000E+00, 0.4486688E+03, 0.5432395E-02, 0.5432387E-02
 0.1400000E+02, 0.2109540E-14,-0.2109540E-14, 0.0000000E+00, 0.1955555E-02, 0.5244446E-02, 0.7200000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1955555E-02,-0.5244446E-02,-0.7200000E-02, 0.2672591E+03, 0.5345182E+03, 0.0000000E+00, 0.4629064E+03, 0.6055764E-02, 0.6055756E-02
 0.1500000E+02, 0.2193771E-14,-0.2193771E-14, 0.0000000E+00, 0.2007190E-02, 0.5742810E-02, 0.7750000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.2007190E-02,-0.5742810E-02,-0.7750000E-02, 0.2743160E+03, 0.5486320E+03, 0.0000000E+00, 0.4751293E+03, 0.6631225E-02, 0.6631217E-02
 0.1600000E+02, 0.1632414E-03, 0.6758614E-05, 0.1700000E-03, 0.1900825E-02, 0.5799175E-02, 0.7700000E-02, 0.1920487E-03, 0.7951311E-05, 0.2000000E-03,-0.2064066E-02,-0.5805934E-02,-0.7870000E-02, 0.3043987E+03, 0.5418683E+03, 0.2624665E+02, 0.4726548E+03, 0.6700223E-02, 0.6701322E-02
 0.1700000E+02, 0.2565461E-03, 0.2345387E-04, 0.2800000E-03, 0.1791941E-02, 0.5858059E-02, 0.7650000E-02, 0.3692706E-03, 0.3072937E-04, 0.4000000E-03,-0.2048488E-02,-0.5881513E-02,-0.7930000E-02, 0.3150213E+03, 0.5248586E+03, 0.5046699E+02, 0.4658477E+03, 0.6777978E-02, 0.6785121E-02
 0.1800000E+02, 0.3391915E-03, 0.5080850E-04, 0.3900000E-03, 0.1661230E-02, 0.5918770E-02, 0.7580000E-02, 0.5275432E-03, 0.7245682E-04, 0.6000000E-03,-0.2000422E-02,-0.5969578E-02,-0.7970000E-02, 0.3197472E+03, 0.5004258E+03, 0.7209757E+02, 0.4563427E+03, 0.6864439E-02, 0.6887485E-02
 0.1900000E+02, 0.4115858E-03, 0.8841420E-04, 0.5000000E-03, 0.1515839E-02, 0.5974161E-02, 0.7490000E-02, 0.6670017E-03, 0.1329983E-03, 0.8000000E-03,-0.1927425E-02,-0.6062575E-02,-0.7990000E-02, 0.3196648E+03, 0.4705794E+03, 0.9115691E+02, 0.4451198E+03, 0.6951672E-02, 0.7004420E-02
