Time    ,EPEL_TT ,EPPL_TT ,EPTO_TT ,EPEL_ZZ ,EPPL_ZZ ,EPTO_ZZ ,EPEL_TZ ,EPPL_TZ ,EPTO_TZ ,EPEL_RR ,EPPL_RR ,EPTO_RR ,S_TT    ,S_ZZ    ,S_TZ    ,S_EQV   ,EPPL_EQV,NL_EPEQ 
 0.1000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00
 0.2000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.5000000E-03, 0.0000000E+00, 0.5000000E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.5000000E-03, 0.0000000E+00,-0.5000000E-03, 0.6833334E+02, 0.1366667E+03, 0.0000000E+00, 0.1183568E+03, 0.0000000E+00, 0.0000000E+00
 0.3000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1000000E-02, 0.0000000E+00, 0.1000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1000000E-02, 0.0000000E+00,-0.1000000E-02, 0.1366667E+03, 0.2733333E+03, 0.0000000E+00, 0.2367136E+03, 0.0000000E+00, 0.0000000E+00
 0.4000000E+01, 0.2896978E-15,-0.2896978E-15, 0.0000000E+00, 0.1256960E-02, 0.2430401E-03, 0.1500000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1256963E-02,-0.2430401E-03,-0.1500003E-02, 0.1717849E+03, 0.3435698E+03, 0.0000000E+00, 0.2975402E+03, 0.2806385E-03, 0.2806373E-03
 0.5000000E+01, 0.5750620E-15,-0.5750620E-15, 0.0000000E+00, 0.1363982E-02, 0.5360178E-03, 0.1900000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1363983E-02,-0.5360178E-03,-0.1900001E-02, 0.1864111E+03, 0.3728222E+03, 0.0000000E+00, 0.3228735E+03, 0.6189401E-03, 0.6189382E-03
 0.6000000E+01, 0.9342749E-15,-0.9342749E-15, 0.0000000E+00, 0.1485354E-02, 0.1014646E-02, 0.2500000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1485362E-02,-0.1014646E-02,-0.2500008E-02, 0.2029995E+03, 0.4059990E+03, 0.0000000E+00, 0.3516054E+03, 0.1171612E-02, 0.1171610E-02
 0.7000000E+01, 0.1134992E-14,-0.1134992E-14, 0.0000000E+00, 0.1545161E-02, 0.1354839E-02, 0.2900000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1545163E-02,-0.1354839E-02,-0.2900002E-02, 0.2111722E+03, 0.4223445E+03, 0.0000000E+00, 0.3657611E+03, 0.1564433E-02, 0.1564430E-02
 0.8000000E+01, 0.1383927E-14,-0.1383927E-14, 0.0000000E+00, 0.1612303E-02, 0.1887697E-02, 0.3500000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1612312E-02,-0.1887697E-02,-0.3500009E-02, 0.2203493E+03, 0.4406986E+03, 0.0000000E+00, 0.3816562E+03, 0.2179725E-02, 0.2179721E-02
 0.9000000E+01, 0.1552273E-14,-0.1552273E-14, 0.0000000E+00, 0.1654216E-02, 0.2345784E-02, 0.4000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1654221E-02,-0.2345784E-02,-0.4000005E-02, 0.2260768E+03, 0.4521537E+03, 0.0000000E+00, 0.3915766E+03, 0.2708678E-02, 0.2708670E-02
 0.1000000E+02, 0.1739475E-14,-0.1739475E-14, 0.0000000E+00, 0.1700158E-02, 0.2999842E-02, 0.4700000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1700157E-02,-0.2999842E-02,-0.4700000E-02, 0.2323549E+03, 0.4647097E+03, 0.0000000E+00, 0.4024504E+03, 0.3463920E-02, 0.3463912E-02
 0.1100000E+02, 0.1902020E-14,-0.1902020E-14, 0.0000000E+00, 0.1742644E-02, 0.3757356E-02, 0.5500000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1742644E-02,-0.3757356E-02,-0.5500000E-02, 0.2381614E+03, 0.4763228E+03, 0.0000000E+00, 0.4125076E+03, 0.4338621E-02, 0.4338612E-02
 0.1200000E+02, 0.1998115E-14,-0.1998115E-14, 0.0000000E+00, 0.1770769E-02, 0.4329231E-02, 0.6100000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1770779E-02,-0.4329231E-02,-0.6100010E-02, 0.2420065E+03, 0.4840129E+03, 0.0000000E+00, 0.4191675E+03, 0.4998966E-02, 0.4998956E-02
 0.1300000E+02, 0.2065531E-14,-0.2065531E-14, 0.0000000E+00, 0.1792749E-02, 0.4807252E-02, 0.6600000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1792754E-02,-0.4807252E-02,-0.6600005E-02, 0.2450097E+03, 0.4900193E+03, 0.0000000E+00, 0.4243692E+03, 0.5550936E-02, 0.5550923E-02
 0.1400000E+02, 0.2134683E-14,-0.2134683E-14, 0.0000000E+00, 0.1817922E-02, 0.5382078E-02, 0.7200000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1817932E-02,-0.5382078E-02,-0.7200010E-02, 0.2484507E+03, 0.4969015E+03, 0.0000000E+00, 0.4303293E+03, 0.6214689E-02, 0.6214675E-02
 0.1500000E+02, 0.2189476E-14,-0.2189476E-14, 0.0000000E+00, 0.1840128E-02, 0.5909872E-02, 0.7750000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1840135E-02,-0.5909872E-02,-0.7750008E-02, 0.2514852E+03, 0.5029703E+03, 0.0000000E+00, 0.4355851E+03, 0.6824133E-02, 0.6824118E-02
 0.1600000E+02, 0.1648379E-03, 0.5162129E-05, 0.1700000E-03, 0.1734951E-02, 0.5965049E-02, 0.7700000E-02, 0.1939269E-03, 0.6073093E-05, 0.2000000E-03,-0.1899789E-02,-0.5970212E-02,-0.7870000E-02, 0.2821656E+03, 0.4967477E+03, 0.2650334E+02, 0.4339561E+03, 0.6890832E-02, 0.6891495E-02
 0.1700000E+02, 0.2624734E-03, 0.1752660E-04, 0.2800000E-03, 0.1629393E-02, 0.6020607E-02, 0.7650000E-02, 0.3771018E-03, 0.2289817E-04, 0.4000000E-03,-0.1891866E-02,-0.6038134E-02,-0.7930000E-02, 0.2944265E+03, 0.4812388E+03, 0.5153725E+02, 0.4296005E+03, 0.6962189E-02, 0.6966509E-02
 0.1800000E+02, 0.3517072E-03, 0.3829278E-04, 0.3900000E-03, 0.1499868E-02, 0.6080132E-02, 0.7580000E-02, 0.5455971E-03, 0.5440291E-04, 0.6000000E-03,-0.1851575E-02,-0.6118425E-02,-0.7970000E-02, 0.3011153E+03, 0.4580306E+03, 0.7456493E+02, 0.4233465E+03, 0.7043224E-02, 0.7057556E-02
 0.1900000E+02, 0.4322337E-03, 0.6776629E-04, 0.5000000E-03, 0.1351986E-02, 0.6138014E-02, 0.7490000E-02, 0.6984503E-03, 0.1015497E-03, 0.8000000E-03,-0.1784220E-02,-0.6205780E-02,-0.7990000E-02, 0.3029153E+03, 0.4286148E+03, 0.9545487E+02, 0.4158957E+03, 0.7127979E-02, 0.7161891E-02
