Time    ,EPEL_TT ,EPPL_TT ,EPTO_TT ,EPEL_ZZ ,EPPL_ZZ ,EPTO_ZZ ,EPEL_TZ ,EPPL_TZ ,EPTO_TZ ,EPEL_RR ,EPPL_RR ,EPTO_RR ,S_TT    ,S_ZZ    ,S_TZ    ,S_EQV   ,EPPL_EQV,NL_EPEQ 
 0.1000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00
 0.2000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.5000000E-03, 0.0000000E+00, 0.5000000E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.5000000E-03, 0.0000000E+00,-0.5000000E-03, 0.6833334E+02, 0.1366667E+03, 0.0000000E+00, 0.1183568E+03, 0.0000000E+00, 0.0000000E+00
 0.3000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1000000E-02, 0.0000000E+00, 0.1000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1000000E-02, 0.0000000E+00,-0.1000000E-02, 0.1366667E+03, 0.2733333E+03, 0.0000000E+00, 0.2367136E+03, 0.0000000E+00, 0.0000000E+00
 0.4000000E+01, 0.2129397E-15,-0.2129397E-15, 0.0000000E+00, 0.1226560E-02, 0.1734405E-03, 0.1400000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1226561E-02,-0.1734405E-03,-0.1400001E-02, 0.1676300E+03, 0.3352599E+03, 0.0000000E+00, 0.2903436E+03, 0.2002718E-03, 0.2002715E-03
 0.5000000E+01, 0.6394690E-15,-0.6394690E-15, 0.0000000E+00, 0.1387274E-02, 0.6127265E-03, 0.2000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1387280E-02,-0.6127265E-03,-0.2000007E-02, 0.1895950E+03, 0.3791900E+03, 0.0000000E+00, 0.3283882E+03, 0.7075156E-03, 0.7075107E-03
 0.6000000E+01, 0.1131967E-14,-0.1131967E-14, 0.0000000E+00, 0.1545161E-02, 0.1354839E-02, 0.2900000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1545161E-02,-0.1354839E-02,-0.2900000E-02, 0.2111720E+03, 0.4223439E+03, 0.0000000E+00, 0.3657606E+03, 0.1564434E-02, 0.1564429E-02
 0.7000000E+01, 0.1452748E-14,-0.1452748E-14, 0.0000000E+00, 0.1630273E-02, 0.2069727E-02, 0.3700000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1630273E-02,-0.2069727E-02,-0.3700000E-02, 0.2228039E+03, 0.4456079E+03, 0.0000000E+00, 0.3859077E+03, 0.2389915E-02, 0.2389910E-02
 0.8000000E+01, 0.1663617E-14,-0.1663617E-14, 0.0000000E+00, 0.1681830E-02, 0.2718170E-02, 0.4400000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1681829E-02,-0.2718170E-02,-0.4400000E-02, 0.2298500E+03, 0.4597000E+03, 0.0000000E+00, 0.3981119E+03, 0.3138673E-02, 0.3138667E-02
 0.9000000E+01, 0.1805094E-14,-0.1805094E-14, 0.0000000E+00, 0.1716988E-02, 0.3283012E-02, 0.5000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1716998E-02,-0.3283012E-02,-0.5000010E-02, 0.2346564E+03, 0.4693128E+03, 0.0000000E+00, 0.4064368E+03, 0.3790895E-02, 0.3790889E-02
 0.1000000E+02, 0.1918978E-14,-0.1918978E-14, 0.0000000E+00, 0.1747500E-02, 0.3852500E-02, 0.5600000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1747510E-02,-0.3852500E-02,-0.5600010E-02, 0.2388264E+03, 0.4776528E+03, 0.0000000E+00, 0.4136595E+03, 0.4448484E-02, 0.4448476E-02
 0.1100000E+02, 0.3737243E-03, 0.3627571E-04, 0.4100000E-03, 0.1511752E-02, 0.4018249E-02, 0.5530000E-02, 0.1823045E-03, 0.1769547E-04, 0.2000000E-03,-0.1885476E-02,-0.4054524E-02,-0.5940000E-02, 0.3087574E+03, 0.4642878E+03, 0.2491496E+02, 0.4115875E+03, 0.4661003E-02, 0.4665719E-02
 0.1200000E+02, 0.7465939E-03, 0.1834061E-03, 0.9300000E-03, 0.1183123E-02, 0.4216876E-02, 0.5400000E-02, 0.3175941E-03, 0.8240587E-04, 0.4000000E-03,-0.1929719E-02,-0.4400283E-02,-0.6330002E-02, 0.3657630E+03, 0.4254219E+03, 0.4340460E+02, 0.4059737E+03, 0.4979408E-02, 0.5021866E-02
 0.1300000E+02, 0.9201929E-03, 0.2898071E-03, 0.1210000E-02, 0.1007261E-02, 0.4292740E-02, 0.5300000E-02, 0.3368513E-03, 0.1231486E-03, 0.4600000E-03,-0.1927453E-02,-0.4582547E-02,-0.6510000E-02, 0.3891783E+03, 0.4010776E+03, 0.4603636E+02, 0.4032249E+03, 0.5134307E-02, 0.5211052E-02
 0.1400000E+02, 0.1054493E-02, 0.3955070E-03, 0.1450000E-02, 0.8582733E-03, 0.4341727E-02, 0.5200000E-02, 0.3418666E-03, 0.1581334E-03, 0.5000000E-03,-0.1912766E-02,-0.4737234E-02,-0.6650000E-02, 0.4055255E+03, 0.3787087E+03, 0.4672177E+02, 0.4010535E+03, 0.5259810E-02, 0.5374312E-02
 0.1500000E+02, 0.1273656E-02, 0.6463436E-03, 0.1920000E-02, 0.5993840E-03, 0.4400616E-02, 0.5000000E-02, 0.3074238E-03, 0.2225762E-03, 0.5300000E-03,-0.1873041E-02,-0.5046960E-02,-0.6920001E-02, 0.4300488E+03, 0.3378981E+03, 0.4201462E+02, 0.3988736E+03, 0.5498731E-02, 0.5711936E-02
 0.1600000E+02, 0.1445309E-02, 0.9446908E-03, 0.2390000E-02, 0.3823598E-03, 0.4417640E-02, 0.4800000E-02, 0.2275579E-03, 0.2724421E-03, 0.5000000E-03,-0.1827670E-02,-0.5362331E-02,-0.7190001E-02, 0.4473074E+03, 0.3020374E+03, 0.3109961E+02, 0.3988840E+03, 0.5733587E-02, 0.6071594E-02
 0.1700000E+02, 0.1554484E-02, 0.1245516E-02, 0.2800000E-02, 0.2440824E-03, 0.4405918E-02, 0.4650000E-02, 0.1147643E-03, 0.2952357E-03, 0.4100000E-03,-0.1798567E-02,-0.5651433E-02,-0.7450001E-02, 0.4582505E+03, 0.2791621E+03, 0.1568446E+02, 0.4009200E+03, 0.5948470E-02, 0.6413577E-02
 0.1800000E+02, 0.1638191E-02, 0.1591809E-02, 0.3230000E-02, 0.1270032E-03, 0.4372997E-02, 0.4500000E-02,-0.1038788E-04, 0.2903879E-03, 0.2800000E-03,-0.1765196E-02,-0.5964805E-02,-0.7730001E-02, 0.4651298E+03, 0.2586005E+03,-0.1419701E+01, 0.4036622E+03, 0.6186249E-02, 0.6796065E-02
 0.1900000E+02, 0.1659899E-02, 0.1840101E-02, 0.3500000E-02, 0.1047681E-03, 0.4345232E-02, 0.4450000E-02,-0.1174693E-03, 0.2674693E-03, 0.1500000E-03,-0.1764667E-02,-0.6185333E-02,-0.7950001E-02, 0.4680241E+03, 0.2554895E+03,-0.1605415E+02, 0.4068407E+03, 0.6359688E-02, 0.7069511E-02
