Time    ,EPEL_TT ,EPPL_TT ,EPTO_TT ,EPEL_ZZ ,EPPL_ZZ ,EPTO_ZZ ,EPEL_TZ ,EPPL_TZ ,EPTO_TZ ,EPEL_RR ,EPPL_RR ,EPTO_RR ,S_TT    ,S_ZZ    ,S_TZ    ,S_EQV   ,EPPL_EQV,NL_EPEQ 
 0.1000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00
 0.2000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.5000000E-03, 0.0000000E+00, 0.5000000E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.5000000E-03, 0.0000000E+00,-0.5000000E-03, 0.6833334E+02, 0.1366667E+03, 0.0000000E+00, 0.1183568E+03, 0.0000000E+00, 0.0000000E+00
 0.3000000E+01, 0.2795505E-16,-0.2795505E-16, 0.0000000E+00, 0.9785773E-03, 0.2142272E-04, 0.1000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.9785782E-03,-0.2142272E-04,-0.1000001E-02, 0.1337390E+03, 0.2674780E+03, 0.0000000E+00, 0.2316428E+03, 0.2473683E-04, 0.2473680E-04
 0.4000000E+01, 0.3608351E-15,-0.3608351E-15, 0.0000000E+00, 0.1081475E-02, 0.3185254E-03, 0.1400000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1081476E-02,-0.3185254E-03,-0.1400002E-02, 0.1478017E+03, 0.2956035E+03, 0.0000000E+00, 0.2560001E+03, 0.3678015E-03, 0.3678006E-03
 0.5000000E+01, 0.7402091E-15,-0.7402091E-15, 0.0000000E+00, 0.1208371E-02, 0.7916286E-03, 0.2000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1208380E-02,-0.7916286E-03,-0.2000009E-02, 0.1651453E+03, 0.3302905E+03, 0.0000000E+00, 0.2860400E+03, 0.9140940E-03, 0.9140924E-03
 0.6000000E+01, 0.1135976E-14,-0.1135976E-14, 0.0000000E+00, 0.1350265E-02, 0.1549735E-02, 0.2900000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1350265E-02,-0.1549735E-02,-0.2900000E-02, 0.1845361E+03, 0.3690723E+03, 0.0000000E+00, 0.3196260E+03, 0.1789480E-02, 0.1789478E-02
 0.7000000E+01, 0.1383751E-14,-0.1383751E-14, 0.0000000E+00, 0.1443039E-02, 0.2256961E-02, 0.3700000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1443039E-02,-0.2256961E-02,-0.3700000E-02, 0.1972153E+03, 0.3944306E+03, 0.0000000E+00, 0.3415869E+03, 0.2606114E-02, 0.2606112E-02
 0.8000000E+01, 0.1549683E-14,-0.1549683E-14, 0.0000000E+00, 0.1508098E-02, 0.2891902E-02, 0.4400000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1508098E-02,-0.2891902E-02,-0.4400000E-02, 0.2061067E+03, 0.4122134E+03, 0.0000000E+00, 0.3569873E+03, 0.3339281E-02, 0.3339279E-02
 0.9000000E+01, 0.1665696E-14,-0.1665696E-14, 0.0000000E+00, 0.1556055E-02, 0.3443945E-02, 0.5000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1556066E-02,-0.3443945E-02,-0.5000011E-02, 0.2126624E+03, 0.4253248E+03, 0.0000000E+00, 0.3683421E+03, 0.3976725E-02, 0.3976722E-02
 0.1000000E+02, 0.1763871E-14,-0.1763871E-14, 0.0000000E+00, 0.1599030E-02, 0.4000970E-02, 0.5600000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1599041E-02,-0.4000970E-02,-0.5600012E-02, 0.2185356E+03, 0.4370713E+03, 0.0000000E+00, 0.3785148E+03, 0.4619922E-02, 0.4619918E-02
 0.1100000E+02, 0.3661723E-03, 0.4382773E-04, 0.4100000E-03, 0.1363187E-02, 0.4166813E-02, 0.5530000E-02, 0.1786206E-03, 0.2137938E-04, 0.2000000E-03,-0.1729360E-02,-0.4210640E-02,-0.5940000E-02, 0.2863895E+03, 0.4226482E+03, 0.2441150E+02, 0.3760269E+03, 0.4836986E-02, 0.4843672E-02
 0.1200000E+02, 0.7090428E-03, 0.2209572E-03, 0.9300000E-03, 0.1045312E-02, 0.4354687E-02, 0.5400000E-02, 0.3008312E-03, 0.9916884E-04, 0.4000000E-03,-0.1754358E-02,-0.4575645E-02,-0.6330003E-02, 0.3366650E+03, 0.3826217E+03, 0.4111370E+02, 0.3687796E+03, 0.5161932E-02, 0.5221144E-02
 0.1300000E+02, 0.8628596E-03, 0.3471404E-03, 0.1210000E-02, 0.8811083E-03, 0.4418892E-02, 0.5300000E-02, 0.3128561E-03, 0.1471439E-03, 0.4600000E-03,-0.1743968E-02,-0.4766032E-02,-0.6510000E-02, 0.3562664E+03, 0.3587604E+03, 0.4275700E+02, 0.3651096E+03, 0.5316984E-02, 0.5422786E-02
 0.1400000E+02, 0.9790745E-03, 0.4709255E-03, 0.1450000E-02, 0.7450443E-03, 0.4454956E-02, 0.5200000E-02, 0.3125133E-03, 0.1874867E-03, 0.5000000E-03,-0.1724119E-02,-0.4925881E-02,-0.6650000E-02, 0.3694364E+03, 0.3374523E+03, 0.4271016E+02, 0.3621638E+03, 0.5440773E-02, 0.5596898E-02
 0.1500000E+02, 0.1163957E-02, 0.7560427E-03, 0.1920000E-02, 0.5183833E-03, 0.4481617E-02, 0.5000000E-02, 0.2717477E-03, 0.2582523E-03, 0.5300000E-03,-0.1682342E-02,-0.5237659E-02,-0.6920001E-02, 0.3889944E+03, 0.3007657E+03, 0.3713890E+02, 0.3590521E+03, 0.5669977E-02, 0.5952476E-02
 0.1600000E+02, 0.1306270E-02, 0.1083730E-02, 0.2390000E-02, 0.3371945E-03, 0.4462806E-02, 0.4800000E-02, 0.1915921E-03, 0.3084079E-03, 0.5000000E-03,-0.1643466E-02,-0.5546536E-02,-0.7190002E-02, 0.4031308E+03, 0.2706902E+03, 0.2618428E+02, 0.3587769E+03, 0.5890410E-02, 0.6325303E-02
 0.1700000E+02, 0.1396078E-02, 0.1403922E-02, 0.2800000E-02, 0.2298504E-03, 0.4420150E-02, 0.4650000E-02, 0.8389779E-04, 0.3261022E-03, 0.4100000E-03,-0.1625930E-02,-0.5824071E-02,-0.7450001E-02, 0.4130080E+03, 0.2536232E+03, 0.1146603E+02, 0.3613120E+03, 0.6090496E-02, 0.6673818E-02
 0.1800000E+02, 0.1465168E-02, 0.1764831E-02, 0.3230000E-02, 0.1418914E-03, 0.4358109E-02, 0.4500000E-02,-0.3136665E-04, 0.3113666E-03, 0.2800000E-03,-0.1607061E-02,-0.6122940E-02,-0.7730002E-02, 0.4198717E+03, 0.2390235E+03,-0.4286809E+01, 0.3648567E+03, 0.6313585E-02, 0.7060318E-02
 0.1900000E+02, 0.1481930E-02, 0.2018070E-02, 0.3500000E-02, 0.1359177E-03, 0.4314082E-02, 0.4450000E-02,-0.1296583E-03, 0.2796583E-03, 0.1500000E-03,-0.1617848E-02,-0.6332153E-02,-0.7950001E-02, 0.4236364E+03, 0.2396813E+03,-0.1771999E+02, 0.3692143E+03, 0.6477473E-02, 0.7333472E-02
