Time    ,EPEL_TT ,EPPL_TT ,EPTO_TT ,EPEL_ZZ ,EPPL_ZZ ,EPTO_ZZ ,EPEL_TZ ,EPPL_TZ ,EPTO_TZ ,EPEL_RR ,EPPL_RR ,EPTO_RR ,S_TT    ,S_ZZ    ,S_TZ    ,S_EQV   ,EPPL_EQV,NL_EPEQ 
 0.1000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00
 0.2000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.5000000E-03, 0.0000000E+00, 0.5000000E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.2142857E-03, 0.0000000E+00,-0.2142857E-03, 0.3379121E+02, 0.1126374E+03, 0.0000000E+00, 0.1001143E+03, 0.0000000E+00, 0.0000000E+00
 0.3000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1000000E-02, 0.0000000E+00, 0.1000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.4285714E-03, 0.0000000E+00,-0.4285714E-03, 0.6758242E+02, 0.2252747E+03, 0.0000000E+00, 0.2002285E+03, 0.0000000E+00, 0.0000000E+00
 0.4000000E+01, 0.3975561E-04,-0.3975561E-04, 0.0000000E+00, 0.1216369E-02, 0.1836315E-03, 0.1400000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.5383393E-03,-0.1438759E-03,-0.6822151E-03, 0.9116109E+02, 0.2767041E+03, 0.0000000E+00, 0.2442352E+03, 0.1932206E-03, 0.1932290E-03
 0.5000000E+01, 0.1177571E-03,-0.1177571E-03, 0.0000000E+00, 0.1357526E-02, 0.6424740E-03, 0.2000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.6322666E-03,-0.5247168E-03,-0.1156983E-02, 0.1182729E+03, 0.3137759E+03, 0.0000000E+00, 0.2744679E+03, 0.6840893E-03, 0.6843209E-03
 0.6000000E+01, 0.2024921E-03,-0.2024921E-03, 0.0000000E+00, 0.1518999E-02, 0.1381001E-02, 0.2900000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.7377820E-03,-0.1178509E-02,-0.1916291E-02, 0.1482740E+03, 0.3558771E+03, 0.0000000E+00, 0.3096229E+03, 0.1491542E-02, 0.1492714E-02
 0.7000000E+01, 0.2565703E-03,-0.2565703E-03, 0.0000000E+00, 0.1625537E-02, 0.2074463E-02, 0.3700000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.8066172E-03,-0.1817893E-02,-0.2624510E-02, 0.1676565E+03, 0.3835320E+03, 0.0000000E+00, 0.3330223E+03, 0.2261852E-02, 0.2264152E-02
 0.8000000E+01, 0.2929507E-03,-0.2929507E-03, 0.0000000E+00, 0.1699888E-02, 0.2700112E-02, 0.4400000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.8540800E-03,-0.2407161E-02,-0.3261241E-02, 0.1808779E+03, 0.4027434E+03, 0.0000000E+00, 0.3493876E+03, 0.2963202E-02, 0.2966531E-02
 0.9000000E+01, 0.3183406E-03,-0.3183406E-03, 0.0000000E+00, 0.1754302E-02, 0.3245698E-02, 0.5000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.8882791E-03,-0.2927357E-02,-0.3815636E-02, 0.1902746E+03, 0.4167161E+03, 0.0000000E+00, 0.3613395E+03, 0.3578204E-02, 0.3582386E-02
 0.1000000E+02, 0.3397187E-03,-0.3397187E-03, 0.0000000E+00, 0.1802808E-02, 0.3797192E-02, 0.5600000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.9182295E-03,-0.3457473E-02,-0.4375702E-02, 0.1983687E+03, 0.4290881E+03, 0.0000000E+00, 0.3719531E+03, 0.4202237E-02, 0.4207219E-02
