Time    ,EPEL_TT ,EPPL_TT ,EPTO_TT ,EPEL_ZZ ,EPPL_ZZ ,EPTO_ZZ ,EPEL_TZ ,EPPL_TZ ,EPTO_TZ ,EPEL_RR ,EPPL_RR ,EPTO_RR ,S_TT    ,S_ZZ    ,S_TZ    ,S_EQV   ,S_RR    ,EPPL_EQV,
 0.1000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 0.1010000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.7500000E-06, 0.0000000E+00, 0.7500000E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.3214286E-06, 0.0000000E+00,-0.3214286E-06, 0.5068681E-01, 0.1689560E+00, 0.0000000E+00, 0.1501714E+00, 0.0000000E+00, 0.0000000E+00,
 0.1020000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1500000E-05, 0.0000000E+00, 0.1500000E-05, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.6428571E-06, 0.0000000E+00,-0.6428571E-06, 0.1013736E+00, 0.3379121E+00, 0.0000000E+00, 0.3003428E+00, 0.0000000E+00, 0.0000000E+00,
 0.1035000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.2625000E-05, 0.0000000E+00, 0.2625000E-05, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1125000E-05, 0.0000000E+00,-0.1125000E-05, 0.1774039E+00, 0.5913461E+00, 0.0000000E+00, 0.5255999E+00, 0.0000000E+00, 0.0000000E+00,
 0.1057500E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.4312500E-05, 0.0000000E+00, 0.4312500E-05, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1848214E-05, 0.0000000E+00,-0.1848214E-05, 0.2914492E+00, 0.9714972E+00, 0.0000000E+00, 0.8634856E+00, 0.0000000E+00, 0.0000000E+00,
 0.1091250E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.6843750E-05, 0.0000000E+00, 0.6843750E-05, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.2933036E-05, 0.0000000E+00,-0.2933036E-05, 0.4625172E+00, 0.1541724E+01, 0.0000000E+00, 0.1370314E+01, 0.0000000E+00, 0.0000000E+00,
 0.1141875E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1064063E-04, 0.0000000E+00, 0.1064063E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.4560268E-05, 0.0000000E+00,-0.4560268E-05, 0.7191192E+00, 0.2397064E+01, 0.0000000E+00, 0.2130557E+01, 0.0000000E+00, 0.0000000E+00,
 0.1217812E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1633594E-04, 0.0000000E+00, 0.1633594E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.7001116E-05, 0.0000000E+00,-0.7001116E-05, 0.1104022E+01, 0.3680074E+01, 0.0000000E+00, 0.3270921E+01, 0.0000000E+00, 0.0000000E+00,
 0.1317812E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.2383594E-04, 0.0000000E+00, 0.2383594E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1021540E-04, 0.0000000E+00,-0.1021540E-04, 0.1610890E+01, 0.5369634E+01, 0.0000000E+00, 0.4772635E+01, 0.0000000E+00, 0.0000000E+00,
 0.1417812E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.3133594E-04, 0.0000000E+00, 0.3133594E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1342969E-04, 0.0000000E+00,-0.1342969E-04, 0.2117759E+01, 0.7059195E+01, 0.0000000E+00, 0.6274349E+01, 0.0000000E+00, 0.0000000E+00,
 0.1517813E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.3883594E-04, 0.0000000E+00, 0.3883594E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1664397E-04, 0.0000000E+00,-0.1664397E-04, 0.2624627E+01, 0.8748755E+01, 0.0000000E+00, 0.7776064E+01, 0.0000000E+00, 0.0000000E+00,
 0.1617813E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.4633594E-04, 0.0000000E+00, 0.4633594E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1985826E-04, 0.0000000E+00,-0.1985826E-04, 0.3131495E+01, 0.1043832E+02, 0.0000000E+00, 0.9277778E+01, 0.0000000E+00, 0.0000000E+00,
 0.1717813E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.5383594E-04, 0.0000000E+00, 0.5383594E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.2307255E-04, 0.0000000E+00,-0.2307255E-04, 0.3638363E+01, 0.1212788E+02, 0.0000000E+00, 0.1077949E+02, 0.0000000E+00, 0.0000000E+00,
 0.1817813E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.6133594E-04, 0.0000000E+00, 0.6133594E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.2628683E-04, 0.0000000E+00,-0.2628683E-04, 0.4145231E+01, 0.1381744E+02, 0.0000000E+00, 0.1228121E+02, 0.0000000E+00, 0.0000000E+00,
 0.1917813E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.6883594E-04, 0.0000000E+00, 0.6883594E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.2950112E-04, 0.0000000E+00,-0.2950112E-04, 0.4652099E+01, 0.1550700E+02, 0.0000000E+00, 0.1378292E+02, 0.0000000E+00, 0.0000000E+00,
 0.2000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.7500000E-04, 0.0000000E+00, 0.7500000E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.3214286E-04, 0.0000000E+00,-0.3214286E-04, 0.5068681E+01, 0.1689561E+02, 0.0000000E+00, 0.1501714E+02, 0.0000000E+00, 0.0000000E+00,
 0.2010000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.7575000E-04, 0.0000000E+00, 0.7575000E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.3246429E-04, 0.0000000E+00,-0.3246429E-04, 0.5119368E+01, 0.1706456E+02, 0.0000000E+00, 0.1516731E+02, 0.0000000E+00, 0.0000000E+00,
 0.2020000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.7650000E-04, 0.0000000E+00, 0.7650000E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.3278572E-04, 0.0000000E+00,-0.3278572E-04, 0.5170055E+01, 0.1723352E+02, 0.0000000E+00, 0.1531748E+02, 0.0000000E+00, 0.0000000E+00,
 0.2035000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.7762500E-04, 0.0000000E+00, 0.7762500E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.3326786E-04, 0.0000000E+00,-0.3326786E-04, 0.5246085E+01, 0.1748695E+02, 0.0000000E+00, 0.1554274E+02, 0.0000000E+00, 0.0000000E+00,
 0.2057500E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.7931250E-04, 0.0000000E+00, 0.7931250E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.3399107E-04, 0.0000000E+00,-0.3399107E-04, 0.5360130E+01, 0.1786710E+02, 0.0000000E+00, 0.1588063E+02, 0.0000000E+00, 0.0000000E+00,
 0.2091250E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.8184375E-04, 0.0000000E+00, 0.8184375E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.3507589E-04, 0.0000000E+00,-0.3507589E-04, 0.5531199E+01, 0.1843733E+02, 0.0000000E+00, 0.1638746E+02, 0.0000000E+00, 0.0000000E+00,
 0.2141875E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.8564063E-04, 0.0000000E+00, 0.8564063E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.3670312E-04, 0.0000000E+00,-0.3670312E-04, 0.5787800E+01, 0.1929267E+02, 0.0000000E+00, 0.1714770E+02, 0.0000000E+00, 0.0000000E+00,
 0.2217812E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.9133594E-04, 0.0000000E+00, 0.9133594E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.3914397E-04, 0.0000000E+00,-0.3914397E-04, 0.6172703E+01, 0.2057568E+02, 0.0000000E+00, 0.1828806E+02, 0.0000000E+00, 0.0000000E+00,
 0.2317813E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.9883594E-04, 0.0000000E+00, 0.9883594E-04, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.4235826E-04, 0.0000000E+00,-0.4235826E-04, 0.6679572E+01, 0.2226524E+02, 0.0000000E+00, 0.1978978E+02, 0.0000000E+00, 0.0000000E+00,
 0.2417813E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1063359E-03, 0.0000000E+00, 0.1063359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.4557255E-04, 0.0000000E+00,-0.4557255E-04, 0.7186440E+01, 0.2395480E+02, 0.0000000E+00, 0.2129149E+02, 0.0000000E+00, 0.0000000E+00,
 0.2517813E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1138359E-03, 0.0000000E+00, 0.1138359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.4878683E-04, 0.0000000E+00,-0.4878683E-04, 0.7693308E+01, 0.2564436E+02, 0.0000000E+00, 0.2279321E+02, 0.0000000E+00, 0.0000000E+00,
 0.2617813E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1213359E-03, 0.0000000E+00, 0.1213359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.5200112E-04, 0.0000000E+00,-0.5200112E-04, 0.8200176E+01, 0.2733392E+02, 0.0000000E+00, 0.2429492E+02, 0.0000000E+00, 0.0000000E+00,
 0.2717813E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1288359E-03, 0.0000000E+00, 0.1288359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.5521540E-04, 0.0000000E+00,-0.5521540E-04, 0.8707045E+01, 0.2902348E+02, 0.0000000E+00, 0.2579663E+02, 0.0000000E+00, 0.0000000E+00,
 0.2817813E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1363359E-03, 0.0000000E+00, 0.1363359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.5842969E-04, 0.0000000E+00,-0.5842969E-04, 0.9213912E+01, 0.3071304E+02, 0.0000000E+00, 0.2729835E+02, 0.0000000E+00, 0.0000000E+00,
 0.2917813E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1438359E-03, 0.0000000E+00, 0.1438359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.6164397E-04, 0.0000000E+00,-0.6164397E-04, 0.9720780E+01, 0.3240260E+02, 0.0000000E+00, 0.2880006E+02, 0.0000000E+00, 0.0000000E+00,
 0.3000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1500000E-03, 0.0000000E+00, 0.1500000E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.6428571E-04, 0.0000000E+00,-0.6428571E-04, 0.1013736E+02, 0.3379121E+02, 0.0000000E+00, 0.3003428E+02, 0.0000000E+00, 0.0000000E+00,
 0.3010000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1507500E-03, 0.0000000E+00, 0.1507500E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.6460714E-04, 0.0000000E+00,-0.6460714E-04, 0.1018805E+02, 0.3396016E+02, 0.0000000E+00, 0.3018445E+02, 0.0000000E+00, 0.0000000E+00,
 0.3020000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1515000E-03, 0.0000000E+00, 0.1515000E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.6492857E-04, 0.0000000E+00,-0.6492857E-04, 0.1023874E+02, 0.3412912E+02, 0.0000000E+00, 0.3033463E+02, 0.0000000E+00, 0.0000000E+00,
 0.3035000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1526250E-03, 0.0000000E+00, 0.1526250E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.6541071E-04, 0.0000000E+00,-0.6541071E-04, 0.1031477E+02, 0.3438255E+02, 0.0000000E+00, 0.3055988E+02, 0.0000000E+00, 0.0000000E+00,
 0.3057500E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1543125E-03, 0.0000000E+00, 0.1543125E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.6613393E-04, 0.0000000E+00,-0.6613393E-04, 0.1042881E+02, 0.3476271E+02, 0.0000000E+00, 0.3089777E+02, 0.0000000E+00, 0.0000000E+00,
 0.3091250E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1568437E-03, 0.0000000E+00, 0.1568437E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.6721875E-04, 0.0000000E+00,-0.6721875E-04, 0.1059988E+02, 0.3533293E+02, 0.0000000E+00, 0.3140460E+02, 0.0000000E+00, 0.0000000E+00,
 0.3141875E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1606406E-03, 0.0000000E+00, 0.1606406E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.6884598E-04, 0.0000000E+00,-0.6884598E-04, 0.1085648E+02, 0.3618827E+02, 0.0000000E+00, 0.3216484E+02, 0.0000000E+00, 0.0000000E+00,
 0.3217812E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1663359E-03, 0.0000000E+00, 0.1663359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.7128683E-04, 0.0000000E+00,-0.7128683E-04, 0.1124138E+02, 0.3747128E+02, 0.0000000E+00, 0.3330520E+02, 0.0000000E+00, 0.0000000E+00,
 0.3317813E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1738359E-03, 0.0000000E+00, 0.1738359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.7450111E-04, 0.0000000E+00,-0.7450111E-04, 0.1174825E+02, 0.3916084E+02, 0.0000000E+00, 0.3480692E+02, 0.0000000E+00, 0.0000000E+00,
 0.3417813E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1813359E-03, 0.0000000E+00, 0.1813359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.7771540E-04, 0.0000000E+00,-0.7771540E-04, 0.1225512E+02, 0.4085040E+02, 0.0000000E+00, 0.3630863E+02, 0.0000000E+00, 0.0000000E+00,
 0.3517813E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1888359E-03, 0.0000000E+00, 0.1888359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.8092969E-04, 0.0000000E+00,-0.8092969E-04, 0.1276199E+02, 0.4253996E+02, 0.0000000E+00, 0.3781035E+02, 0.0000000E+00, 0.0000000E+00,
 0.3617813E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1963359E-03, 0.0000000E+00, 0.1963359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.8414398E-04, 0.0000000E+00,-0.8414398E-04, 0.1326886E+02, 0.4422952E+02, 0.0000000E+00, 0.3931206E+02, 0.0000000E+00, 0.0000000E+00,
 0.3717813E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.2038359E-03, 0.0000000E+00, 0.2038359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.8735826E-04, 0.0000000E+00,-0.8735826E-04, 0.1377573E+02, 0.4591909E+02, 0.0000000E+00, 0.4081378E+02, 0.0000000E+00, 0.0000000E+00,
 0.3817813E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.2113359E-03, 0.0000000E+00, 0.2113359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.9057255E-04, 0.0000000E+00,-0.9057255E-04, 0.1428259E+02, 0.4760865E+02, 0.0000000E+00, 0.4231549E+02, 0.0000000E+00, 0.0000000E+00,
 0.3917813E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.2188359E-03, 0.0000000E+00, 0.2188359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.9378683E-04, 0.0000000E+00,-0.9378683E-04, 0.1478946E+02, 0.4929821E+02, 0.0000000E+00, 0.4381720E+02, 0.0000000E+00, 0.0000000E+00,
 0.4000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.2250000E-03, 0.0000000E+00, 0.2250000E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.9642857E-04, 0.0000000E+00,-0.9642857E-04, 0.1520604E+02, 0.5068681E+02, 0.0000000E+00, 0.4505143E+02, 0.0000000E+00, 0.0000000E+00,
 0.4010000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.2257500E-03, 0.0000000E+00, 0.2257500E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.9675000E-04, 0.0000000E+00,-0.9675000E-04, 0.1525673E+02, 0.5085577E+02, 0.0000000E+00, 0.4520160E+02, 0.0000000E+00, 0.0000000E+00,
 0.4020000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.2265000E-03, 0.0000000E+00, 0.2265000E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.9707143E-04, 0.0000000E+00,-0.9707143E-04, 0.1530742E+02, 0.5102473E+02, 0.0000000E+00, 0.4535177E+02, 0.0000000E+00, 0.0000000E+00,
 0.4035000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.2276250E-03, 0.0000000E+00, 0.2276250E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.9755357E-04, 0.0000000E+00,-0.9755357E-04, 0.1538345E+02, 0.5127816E+02, 0.0000000E+00, 0.4557703E+02, 0.0000000E+00, 0.0000000E+00,
 0.4057500E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.2293125E-03, 0.0000000E+00, 0.2293125E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.9827679E-04, 0.0000000E+00,-0.9827679E-04, 0.1549749E+02, 0.5165831E+02, 0.0000000E+00, 0.4591491E+02, 0.0000000E+00, 0.0000000E+00,
 0.4091250E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.2318437E-03, 0.0000000E+00, 0.2318437E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.9936160E-04, 0.0000000E+00,-0.9936160E-04, 0.1566856E+02, 0.5222854E+02, 0.0000000E+00, 0.4642174E+02, 0.0000000E+00, 0.0000000E+00,
 0.4141875E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.2356406E-03, 0.0000000E+00, 0.2356406E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1009888E-03, 0.0000000E+00,-0.1009888E-03, 0.1592516E+02, 0.5308388E+02, 0.0000000E+00, 0.4718198E+02, 0.0000000E+00, 0.0000000E+00,
 0.4217812E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.2413359E-03, 0.0000000E+00, 0.2413359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1034297E-03, 0.0000000E+00,-0.1034297E-03, 0.1631007E+02, 0.5436689E+02, 0.0000000E+00, 0.4832235E+02, 0.0000000E+00, 0.0000000E+00,
 0.4317812E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.2488359E-03, 0.0000000E+00, 0.2488359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1066440E-03, 0.0000000E+00,-0.1066440E-03, 0.1681693E+02, 0.5605645E+02, 0.0000000E+00, 0.4982406E+02, 0.0000000E+00, 0.0000000E+00,
 0.4417812E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.2563359E-03, 0.0000000E+00, 0.2563359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1098583E-03, 0.0000000E+00,-0.1098583E-03, 0.1732380E+02, 0.5774601E+02, 0.0000000E+00, 0.5132577E+02, 0.0000000E+00, 0.0000000E+00,
 0.4517812E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.2638359E-03, 0.0000000E+00, 0.2638359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1130725E-03, 0.0000000E+00,-0.1130725E-03, 0.1783067E+02, 0.5943557E+02, 0.0000000E+00, 0.5282749E+02, 0.0000000E+00, 0.0000000E+00,
 0.4617812E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.2713359E-03, 0.0000000E+00, 0.2713359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1162868E-03, 0.0000000E+00,-0.1162868E-03, 0.1833754E+02, 0.6112513E+02, 0.0000000E+00, 0.5432920E+02, 0.0000000E+00, 0.0000000E+00,
 0.4717812E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.2788359E-03, 0.0000000E+00, 0.2788359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1195011E-03, 0.0000000E+00,-0.1195011E-03, 0.1884441E+02, 0.6281469E+02, 0.0000000E+00, 0.5583092E+02, 0.0000000E+00, 0.0000000E+00,
 0.4817812E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.2863359E-03, 0.0000000E+00, 0.2863359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1227154E-03, 0.0000000E+00,-0.1227154E-03, 0.1935127E+02, 0.6450425E+02, 0.0000000E+00, 0.5733263E+02, 0.0000000E+00, 0.0000000E+00,
 0.4917812E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.2938359E-03, 0.0000000E+00, 0.2938359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1259297E-03, 0.0000000E+00,-0.1259297E-03, 0.1985814E+02, 0.6619381E+02, 0.0000000E+00, 0.5883434E+02, 0.0000000E+00, 0.0000000E+00,
 0.5000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.3000000E-03, 0.0000000E+00, 0.3000000E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1285714E-03, 0.0000000E+00,-0.1285714E-03, 0.2027472E+02, 0.6758242E+02, 0.0000000E+00, 0.6006857E+02, 0.0000000E+00, 0.0000000E+00,
 0.5010000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.3007500E-03, 0.0000000E+00, 0.3007500E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1288929E-03, 0.0000000E+00,-0.1288929E-03, 0.2032541E+02, 0.6775137E+02, 0.0000000E+00, 0.6021874E+02, 0.0000000E+00, 0.0000000E+00,
 0.5020000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.3015000E-03, 0.0000000E+00, 0.3015000E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1292143E-03, 0.0000000E+00,-0.1292143E-03, 0.2037610E+02, 0.6792033E+02, 0.0000000E+00, 0.6036891E+02, 0.0000000E+00, 0.0000000E+00,
 0.5035000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.3026250E-03, 0.0000000E+00, 0.3026250E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1296964E-03, 0.0000000E+00,-0.1296964E-03, 0.2045213E+02, 0.6817377E+02, 0.0000000E+00, 0.6059417E+02, 0.0000000E+00, 0.0000000E+00,
 0.5057500E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.3043125E-03, 0.0000000E+00, 0.3043125E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1304196E-03, 0.0000000E+00,-0.1304196E-03, 0.2056617E+02, 0.6855392E+02, 0.0000000E+00, 0.6093205E+02, 0.0000000E+00, 0.0000000E+00,
 0.5091250E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.3068438E-03, 0.0000000E+00, 0.3068438E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1315045E-03, 0.0000000E+00,-0.1315045E-03, 0.2073724E+02, 0.6912414E+02, 0.0000000E+00, 0.6143888E+02, 0.0000000E+00, 0.0000000E+00,
 0.5141875E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.3106406E-03, 0.0000000E+00, 0.3106406E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1331317E-03, 0.0000000E+00,-0.1331317E-03, 0.2099384E+02, 0.6997948E+02, 0.0000000E+00, 0.6219913E+02, 0.0000000E+00, 0.0000000E+00,
 0.5217812E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.3163359E-03, 0.0000000E+00, 0.3163359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1355725E-03, 0.0000000E+00,-0.1355725E-03, 0.2137875E+02, 0.7126249E+02, 0.0000000E+00, 0.6333949E+02, 0.0000000E+00, 0.0000000E+00,
 0.5317812E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.3238359E-03, 0.0000000E+00, 0.3238359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1387868E-03, 0.0000000E+00,-0.1387868E-03, 0.2188562E+02, 0.7295205E+02, 0.0000000E+00, 0.6484120E+02, 0.0000000E+00, 0.0000000E+00,
 0.5417812E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.3313359E-03, 0.0000000E+00, 0.3313359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1420011E-03, 0.0000000E+00,-0.1420011E-03, 0.2239248E+02, 0.7464161E+02, 0.0000000E+00, 0.6634291E+02, 0.0000000E+00, 0.0000000E+00,
 0.5517812E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.3388359E-03, 0.0000000E+00, 0.3388359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1452154E-03, 0.0000000E+00,-0.1452154E-03, 0.2289935E+02, 0.7633117E+02, 0.0000000E+00, 0.6784463E+02, 0.0000000E+00, 0.0000000E+00,
 0.5617812E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.3463359E-03, 0.0000000E+00, 0.3463359E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1484297E-03, 0.0000000E+00,-0.1484297E-03, 0.2340622E+02, 0.7802074E+02, 0.0000000E+00, 0.6934635E+02, 0.0000000E+00, 0.0000000E+00,
