Time    ,EPEL_TT ,EPPL_TT ,EPTO_TT ,EPEL_ZZ ,EPPL_ZZ ,EPTO_ZZ ,EPEL_TZ ,EPPL_TZ ,EPTO_TZ ,EPEL_RR ,EPPL_RR ,EPTO_RR ,S_TT    ,S_ZZ    ,S_TZ    ,S_EQV   ,EPPL_EQV,NL_EPEQ 
 0.1000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00
 0.2000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.5000000E-03, 0.0000000E+00, 0.5000000E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.2142857E-03, 0.0000000E+00,-0.2142857E-03, 0.3379121E+02, 0.1126374E+03, 0.0000000E+00, 0.1001143E+03, 0.0000000E+00, 0.0000000E+00
 0.3000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1000000E-02, 0.0000000E+00, 0.1000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.4285714E-03, 0.0000000E+00,-0.4285714E-03, 0.6758242E+02, 0.2252747E+03, 0.0000000E+00, 0.2002285E+03, 0.0000000E+00, 0.0000000E+00
 0.4000000E+01, 0.2220343E-04,-0.2220343E-04, 0.0000000E+00, 0.1401457E-02, 0.9854270E-04, 0.1500000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.6101410E-03,-0.7633927E-04,-0.6864802E-03, 0.9971581E+02, 0.3172139E+03, 0.0000000E+00, 0.2809567E+03, 0.1033806E-03, 0.1033815E-03
 0.5000000E+01, 0.9016257E-04,-0.9016257E-04, 0.0000000E+00, 0.1553290E-02, 0.4467102E-03, 0.2000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.7043376E-03,-0.3565476E-03,-0.1060885E-02, 0.1252865E+03, 0.3560108E+03, 0.0000000E+00, 0.3127892E+03, 0.4724443E-03, 0.4725152E-03
 0.6000000E+01, 0.1499840E-03,-0.1499840E-03, 0.0000000E+00, 0.1671674E-02, 0.8283263E-03, 0.2500000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.7807115E-03,-0.6783422E-03,-0.1459054E-02, 0.1467635E+03, 0.3867227E+03, 0.0000000E+00, 0.3381379E+03, 0.8827109E-03, 0.8830315E-03
 0.7000000E+01, 0.2018647E-03,-0.2018647E-03, 0.0000000E+00, 0.1761103E-02, 0.1238897E-02, 0.3000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.8412731E-03,-0.1037032E-02,-0.1878305E-02, 0.1644948E+03, 0.4103752E+03, 0.0000000E+00, 0.3577174E+03, 0.1329424E-02, 0.1330196E-02
 0.8000000E+01, 0.2462256E-03,-0.2462256E-03, 0.0000000E+00, 0.1827693E-02, 0.1672307E-02, 0.3500000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.8888238E-03,-0.1426081E-02,-0.2314905E-02, 0.1789885E+03, 0.4283744E+03, 0.0000000E+00, 0.3726492E+03, 0.1805721E-02, 0.1807117E-02
 0.9000000E+01, 0.2968455E-03,-0.2968455E-03, 0.0000000E+00, 0.1894493E-02, 0.2305506E-02, 0.4200000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.9391507E-03,-0.2008661E-02,-0.2947812E-02, 0.1949070E+03, 0.4468460E+03, 0.0000000E+00, 0.3880292E+03, 0.2508412E-02, 0.2510883E-02
 0.1000000E+02, 0.3412585E-03,-0.3412585E-03, 0.0000000E+00, 0.1948846E-02, 0.3051154E-02, 0.5000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.9814734E-03,-0.2709895E-02,-0.3691369E-02, 0.2085846E+03, 0.4620888E+03, 0.0000000E+00, 0.4008104E+03, 0.3343604E-02, 0.3347430E-02
