Time    ,EPEL_TT ,EPPL_TT ,EPTO_TT ,EPEL_ZZ ,EPPL_ZZ ,EPTO_ZZ ,EPEL_TZ ,EPPL_TZ ,EPTO_TZ ,EPEL_RR ,EPPL_RR ,EPTO_RR ,S_TT    ,S_ZZ    ,S_TZ    ,S_EQV   ,EPPL_EQV,NL_EPEQ 
 0.1000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00
 0.2000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.6000000E-03, 0.0000000E+00, 0.6000000E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.6000000E-03, 0.0000000E+00,-0.6000000E-03, 0.8200000E+02, 0.1640000E+03, 0.0000000E+00, 0.1420282E+03, 0.0000000E+00, 0.0000000E+00
 0.3000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1000000E-02, 0.0000000E+00, 0.1000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1000000E-02, 0.0000000E+00,-0.1000000E-02, 0.1366667E+03, 0.2733333E+03, 0.0000000E+00, 0.2367136E+03, 0.0000000E+00, 0.0000000E+00
 0.4000000E+01, 0.2129397E-15,-0.2129397E-15, 0.0000000E+00, 0.1226560E-02, 0.1734405E-03, 0.1400000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1226561E-02,-0.1734405E-03,-0.1400001E-02, 0.1676300E+03, 0.3352599E+03, 0.0000000E+00, 0.2903436E+03, 0.2002718E-03, 0.2002715E-03
 0.5000000E+01, 0.5078402E-15,-0.5078402E-15, 0.0000000E+00, 0.1339346E-02, 0.4606539E-03, 0.1800000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1339347E-02,-0.4606539E-03,-0.1800001E-02, 0.1830442E+03, 0.3660883E+03, 0.0000000E+00, 0.3170418E+03, 0.5319173E-03, 0.5319163E-03
 0.6000000E+01, 0.8796980E-15,-0.8796980E-15, 0.0000000E+00, 0.1468006E-02, 0.9319944E-03, 0.2400000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1468013E-02,-0.9319944E-03,-0.2400008E-02, 0.2006285E+03, 0.4012570E+03, 0.0000000E+00, 0.3474987E+03, 0.1076174E-02, 0.1076173E-02
 0.7000000E+01, 0.1305108E-14,-0.1305108E-14, 0.0000000E+00, 0.1592371E-02, 0.1707629E-02, 0.3300000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1592371E-02,-0.1707629E-02,-0.3300000E-02, 0.2176240E+03, 0.4352480E+03, 0.0000000E+00, 0.3769358E+03, 0.1971800E-02, 0.1971798E-02
 0.8000000E+01, 0.1454128E-14,-0.1454128E-14, 0.0000000E+00, 0.1630273E-02, 0.2069727E-02, 0.3700000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1630275E-02,-0.2069727E-02,-0.3700002E-02, 0.2228042E+03, 0.4456085E+03, 0.0000000E+00, 0.3859082E+03, 0.2389915E-02, 0.2389912E-02
 0.9000000E+01, 0.1714317E-14,-0.1714317E-14, 0.0000000E+00, 0.1694236E-02, 0.2905764E-02, 0.4600000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1694236E-02,-0.2905764E-02,-0.4600000E-02, 0.2315455E+03, 0.4630911E+03, 0.0000000E+00, 0.4010486E+03, 0.3355288E-02, 0.3355284E-02
 0.1000000E+02, 0.1951002E-14,-0.1951002E-14, 0.0000000E+00, 0.1756995E-02, 0.4043005E-02, 0.5800000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1756995E-02,-0.4043005E-02,-0.5800000E-02, 0.2401226E+03, 0.4802452E+03, 0.0000000E+00, 0.4159046E+03, 0.4668460E-02, 0.4668457E-02
 0.1100000E+02, 0.2051919E-14,-0.2051919E-14, 0.0000000E+00, 0.1788436E-02, 0.4711564E-02, 0.6500000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1788436E-02,-0.4711564E-02,-0.6500000E-02, 0.2444196E+03, 0.4888392E+03, 0.0000000E+00, 0.4233472E+03, 0.5440445E-02, 0.5440441E-02
 0.1200000E+02, 0.3669714E-03, 0.4302855E-04, 0.4100000E-03, 0.1540303E-02, 0.4909697E-02, 0.6450000E-02, 0.2774662E-03, 0.3253378E-04, 0.3100000E-03,-0.1907275E-02,-0.4952725E-02,-0.6860001E-02, 0.3108138E+03, 0.4711692E+03, 0.3792041E+02, 0.4200876E+03, 0.5694359E-02, 0.5701730E-02
 0.1300000E+02, 0.6499206E-03, 0.1400794E-03, 0.7900000E-03, 0.1244778E-02, 0.5055223E-02, 0.6300000E-02, 0.4938156E-03, 0.1061844E-03, 0.6000000E-03,-0.1894699E-02,-0.5195302E-02,-0.7090001E-02, 0.3477647E+03, 0.4290618E+03, 0.6748817E+02, 0.4116864E+03, 0.5921070E-02, 0.5961119E-02
 0.1400000E+02, 0.9767306E-03, 0.3732694E-03, 0.1350000E-02, 0.8133981E-03, 0.5186602E-02, 0.6000000E-02, 0.6779714E-03, 0.2720286E-03, 0.9500000E-03,-0.1790132E-02,-0.5559871E-02,-0.7350003E-02, 0.3781382E+03, 0.3558157E+03, 0.9265636E+02, 0.4010005E+03, 0.6223629E-02, 0.6378604E-02
 0.1500000E+02, 0.1244535E-02, 0.6554654E-03, 0.1900000E-02, 0.3910350E-03, 0.5208965E-02, 0.5600000E-02, 0.7432143E-03, 0.4467857E-03, 0.1190000E-02,-0.1635571E-02,-0.5864430E-02,-0.7500002E-02, 0.3936148E+03, 0.2769694E+03, 0.1015728E+03, 0.3918884E+03, 0.6447414E-02, 0.6774582E-02
 0.1600000E+02, 0.1373426E-02, 0.8265736E-03, 0.2200000E-02, 0.2122336E-03, 0.5187766E-02, 0.5400000E-02, 0.7036158E-03, 0.5363842E-03, 0.1240000E-02,-0.1585660E-02,-0.6014340E-02,-0.7600000E-02, 0.4044085E+03, 0.2457121E+03, 0.9616084E+02, 0.3902478E+03, 0.6549496E-02, 0.6988009E-02
 0.1700000E+02, 0.1477543E-02, 0.1022457E-02, 0.2500000E-02, 0.5454796E-04, 0.5145452E-02, 0.5200000E-02, 0.6665027E-03, 0.6234973E-03, 0.1290000E-02,-0.1532091E-02,-0.6167909E-02,-0.7700000E-02, 0.4113168E+03, 0.2168407E+03, 0.9108871E+02, 0.3897469E+03, 0.6650398E-02, 0.7217464E-02
 0.1800000E+02, 0.1576246E-02, 0.1233754E-02, 0.2810000E-02,-0.8535395E-04, 0.5085354E-02, 0.5000000E-02, 0.5982385E-03, 0.7017615E-03, 0.1300000E-02,-0.1490893E-02,-0.6319107E-02,-0.7810000E-02, 0.4191757E+03, 0.1920903E+03, 0.8175927E+02, 0.3900527E+03, 0.6747791E-02, 0.7453302E-02
 0.1900000E+02, 0.1659840E-02, 0.1440160E-02, 0.3100000E-02,-0.2149888E-03, 0.5014989E-02, 0.4800000E-02, 0.5176356E-03, 0.7623644E-03, 0.1280000E-02,-0.1444851E-02,-0.6455149E-02,-0.7900000E-02, 0.4243079E+03, 0.1680812E+03, 0.7074355E+02, 0.3898515E+03, 0.6834009E-02, 0.7674603E-02
 0.2000000E+02, 0.1736452E-02, 0.1663548E-02, 0.3400000E-02,-0.3285117E-03, 0.4928512E-02, 0.4600000E-02, 0.4009496E-03, 0.8090505E-03, 0.1210000E-02,-0.1407940E-02,-0.6592060E-02,-0.8000000E-02, 0.4297336E+03, 0.1475219E+03, 0.5479644E+02, 0.3899314E+03, 0.6919634E-02, 0.7906354E-02
