Time    ,EPEL_TT ,EPPL_TT ,EPTO_TT ,EPEL_ZZ ,EPPL_ZZ ,EPTO_ZZ ,EPEL_TZ ,EPPL_TZ ,EPTO_TZ ,EPEL_RR ,EPPL_RR ,EPTO_RR ,S_TT    ,S_ZZ    ,S_TZ    ,S_EQV   ,EPPL_EQV,NL_EPEQ 
 0.1000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00
 0.2000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.5000000E-03, 0.0000000E+00, 0.5000000E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.2142857E-03, 0.0000000E+00,-0.2142857E-03, 0.3379121E+02, 0.1126374E+03, 0.0000000E+00, 0.1001143E+03, 0.0000000E+00, 0.0000000E+00
 0.3000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1000000E-02, 0.0000000E+00, 0.1000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.4285714E-03, 0.0000000E+00,-0.4285714E-03, 0.6758242E+02, 0.2252747E+03, 0.0000000E+00, 0.2002285E+03, 0.0000000E+00, 0.0000000E+00
 0.4000000E+01, 0.7664357E-05,-0.7664357E-05, 0.0000000E+00, 0.1366848E-02, 0.3315162E-04, 0.1400000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.5890771E-03,-0.2548726E-04,-0.6145644E-03, 0.9410152E+02, 0.3084345E+03, 0.0000000E+00, 0.2737933E+03, 0.3471189E-04, 0.3471193E-04
 0.5000000E+01, 0.7724682E-04,-0.7724682E-04, 0.0000000E+00, 0.1525697E-02, 0.3743026E-03, 0.1900000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.6869769E-03,-0.2970558E-03,-0.9840328E-03, 0.1205122E+03, 0.3489221E+03, 0.0000000E+00, 0.3069535E+03, 0.3952313E-03, 0.3952773E-03
 0.6000000E+01, 0.1498884E-03,-0.1498884E-03, 0.0000000E+00, 0.1671694E-02, 0.8283057E-03, 0.2500000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.7806805E-03,-0.6784173E-03,-0.1459098E-02, 0.1467435E+03, 0.3867215E+03, 0.0000000E+00, 0.3381395E+03, 0.8827256E-03, 0.8830493E-03
 0.7000000E+01, 0.2111761E-03,-0.2111761E-03, 0.0000000E+00, 0.1776073E-02, 0.1323927E-02, 0.3100000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.8516809E-03,-0.1112750E-02,-0.1964431E-02, 0.1676043E+03, 0.4143777E+03, 0.0000000E+00, 0.3610382E+03, 0.1422578E-02, 0.1423463E-02
 0.8000000E+01, 0.2692635E-03,-0.2692635E-03, 0.0000000E+00, 0.1859409E-02, 0.1940591E-02, 0.3800000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.9122935E-03,-0.1671328E-02,-0.2583621E-02, 0.1863224E+03, 0.4370782E+03, 0.0000000E+00, 0.3798894E+03, 0.2102654E-02, 0.2104490E-02
 0.9000000E+01, 0.3149242E-03,-0.3149242E-03, 0.0000000E+00, 0.1916864E-02, 0.2583136E-02, 0.4500000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.9564863E-03,-0.2268212E-02,-0.3224698E-02, 0.2004916E+03, 0.4531074E+03, 0.0000000E+00, 0.3932671E+03, 0.2818576E-02, 0.2821539E-02
 0.1000000E+02, 0.3413080E-03,-0.3413080E-03, 0.0000000E+00, 0.1948832E-02, 0.3051168E-02, 0.5000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.9814904E-03,-0.2709860E-02,-0.3691350E-02, 0.2085951E+03, 0.4620900E+03, 0.0000000E+00, 0.4008109E+03, 0.3343596E-02, 0.3347405E-02
