Time    ,EPEL_TT ,EPPL_TT ,EPTO_TT ,EPEL_ZZ ,EPPL_ZZ ,EPTO_ZZ ,EPEL_TZ ,EPPL_TZ ,EPTO_TZ ,EPEL_RR ,EPPL_RR ,EPTO_RR ,S_TT    ,S_ZZ    ,S_TZ    ,S_EQV   ,EPPL_EQV,NL_EPEQ 
 0.1000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00
 0.2000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.5000000E-03, 0.0000000E+00, 0.5000000E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.2142857E-03, 0.0000000E+00,-0.2142857E-03, 0.3379121E+02, 0.1126374E+03, 0.0000000E+00, 0.1001143E+03, 0.0000000E+00, 0.0000000E+00
 0.3000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1000000E-02, 0.0000000E+00, 0.1000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.4285714E-03, 0.0000000E+00,-0.4285714E-03, 0.6758242E+02, 0.2252747E+03, 0.0000000E+00, 0.2002285E+03, 0.0000000E+00, 0.0000000E+00
 0.4000000E+01, 0.7664357E-05,-0.7664357E-05, 0.0000000E+00, 0.1366848E-02, 0.3315162E-04, 0.1400000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.5890771E-03,-0.2548726E-04,-0.6145644E-03, 0.9410152E+02, 0.3084345E+03, 0.0000000E+00, 0.2737933E+03, 0.3471189E-04, 0.3471193E-04
 0.5000000E+01, 0.5054706E-04,-0.5054706E-04, 0.0000000E+00, 0.1466360E-02, 0.2336404E-03, 0.1700000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.6501029E-03,-0.1830934E-03,-0.8331963E-03, 0.1104871E+03, 0.3337499E+03, 0.0000000E+00, 0.2944848E+03, 0.2458537E-03, 0.2458666E-03
 0.6000000E+01, 0.9044675E-04,-0.9044675E-04, 0.0000000E+00, 0.1553234E-02, 0.4467660E-03, 0.2000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.7044347E-03,-0.3563193E-03,-0.1060754E-02, 0.1253467E+03, 0.3560170E+03, 0.0000000E+00, 0.3127848E+03, 0.4724009E-03, 0.4724734E-03
 0.7000000E+01, 0.1389529E-03,-0.1389529E-03, 0.0000000E+00, 0.1650427E-02, 0.7495730E-03, 0.2400000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.7668776E-03,-0.6106201E-03,-0.1377498E-02, 0.1428425E+03, 0.3811905E+03, 0.0000000E+00, 0.3335565E+03, 0.7975063E-03, 0.7977674E-03
 0.8000000E+01, 0.2019564E-03,-0.2019564E-03, 0.0000000E+00, 0.1761082E-02, 0.1238918E-02, 0.3000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.8413045E-03,-0.1036962E-02,-0.1878266E-02, 0.1645142E+03, 0.4103773E+03, 0.0000000E+00, 0.3577171E+03, 0.1329410E-02, 0.1330201E-02
 0.9000000E+01, 0.2542457E-03,-0.2542457E-03, 0.0000000E+00, 0.1838841E-02, 0.1761159E-02, 0.3600000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.8970398E-03,-0.1506914E-02,-0.2403954E-02, 0.1815488E+03, 0.4314284E+03, 0.0000000E+00, 0.3751868E+03, 0.1903875E-02, 0.1905435E-02
 0.1000000E+02, 0.3091337E-03,-0.3091337E-03, 0.0000000E+00, 0.1909717E-02, 0.2490283E-02, 0.4400000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.9509362E-03,-0.2181149E-02,-0.3132085E-02, 0.1987033E+03, 0.4511031E+03, 0.0000000E+00, 0.3915882E+03, 0.2714711E-02, 0.2717538E-02
