Time    ,EPEL_TT ,EPPL_TT ,EPTO_TT ,EPEL_ZZ ,EPPL_ZZ ,EPTO_ZZ ,EPEL_TZ ,EPPL_TZ ,EPTO_TZ ,EPEL_RR ,EPPL_RR ,EPTO_RR ,S_TT    ,S_ZZ    ,S_TZ    ,S_EQV   ,EPPL_EQV,NL_EPEQ 
 0.1000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00
 0.2000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.5000000E-03, 0.0000000E+00, 0.5000000E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.5000000E-03, 0.0000000E+00,-0.5000000E-03, 0.6833334E+02, 0.1366667E+03, 0.0000000E+00, 0.1183568E+03, 0.0000000E+00, 0.0000000E+00
 0.3000000E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.1000000E-02, 0.0000000E+00, 0.1000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1000000E-02, 0.0000000E+00,-0.1000000E-02, 0.1366667E+03, 0.2733333E+03, 0.0000000E+00, 0.2367136E+03, 0.0000000E+00, 0.0000000E+00
 0.4000000E+01, 0.2129397E-15,-0.2129397E-15, 0.0000000E+00, 0.1226560E-02, 0.1734405E-03, 0.1400000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1226561E-02,-0.1734405E-03,-0.1400001E-02, 0.1676300E+03, 0.3352599E+03, 0.0000000E+00, 0.2903436E+03, 0.2002718E-03, 0.2002715E-03
 0.5000000E+01, 0.4382395E-15,-0.4382395E-15, 0.0000000E+00, 0.1313322E-02, 0.3866777E-03, 0.1700000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1313323E-02,-0.3866777E-03,-0.1700000E-02, 0.1794874E+03, 0.3589749E+03, 0.0000000E+00, 0.3108813E+03, 0.4464970E-03, 0.4464964E-03
 0.6000000E+01, 0.6417095E-15,-0.6417095E-15, 0.0000000E+00, 0.1387274E-02, 0.6127255E-03, 0.2000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1387275E-02,-0.6127255E-03,-0.2000000E-02, 0.1895942E+03, 0.3791885E+03, 0.0000000E+00, 0.3283869E+03, 0.7075145E-03, 0.7075138E-03
 0.7000000E+01, 0.8814249E-15,-0.8814249E-15, 0.0000000E+00, 0.1468006E-02, 0.9319942E-03, 0.2400000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1468007E-02,-0.9319942E-03,-0.2400002E-02, 0.2006277E+03, 0.4012553E+03, 0.0000000E+00, 0.3474973E+03, 0.1076174E-02, 0.1076173E-02
 0.8000000E+01, 0.1180978E-14,-0.1180978E-14, 0.0000000E+00, 0.1558006E-02, 0.1441994E-02, 0.3000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1558015E-02,-0.1441994E-02,-0.3000009E-02, 0.2129287E+03, 0.4258575E+03, 0.0000000E+00, 0.3688034E+03, 0.1665071E-02, 0.1665069E-02
 0.9000000E+01, 0.1420519E-14,-0.1420519E-14, 0.0000000E+00, 0.1621513E-02, 0.1978487E-02, 0.3600000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1621522E-02,-0.1978487E-02,-0.3600009E-02, 0.2216080E+03, 0.4432160E+03, 0.0000000E+00, 0.3838363E+03, 0.2284560E-02, 0.2284558E-02
 0.1000000E+02, 0.1664887E-14,-0.1664887E-14, 0.0000000E+00, 0.1681830E-02, 0.2718170E-02, 0.4400000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1681830E-02,-0.2718170E-02,-0.4400000E-02, 0.2298501E+03, 0.4597001E+03, 0.0000000E+00, 0.3981120E+03, 0.3138673E-02, 0.3138670E-02
 0.1100000E+02, 0.1805995E-14,-0.1805995E-14, 0.0000000E+00, 0.1716988E-02, 0.3283012E-02, 0.5000000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1716998E-02,-0.3283012E-02,-0.5000010E-02, 0.2346564E+03, 0.4693129E+03, 0.0000000E+00, 0.4064369E+03, 0.3790895E-02, 0.3790891E-02
 0.1200000E+02, 0.1967951E-14,-0.1967951E-14, 0.0000000E+00, 0.1761644E-02, 0.4138356E-02, 0.5900000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1761644E-02,-0.4138356E-02,-0.5900000E-02, 0.2407580E+03, 0.4815160E+03, 0.0000000E+00, 0.4170051E+03, 0.4778562E-02, 0.4778558E-02
 0.1300000E+02, 0.2077496E-14,-0.2077496E-14, 0.0000000E+00, 0.1797025E-02, 0.4902975E-02, 0.6700000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1797025E-02,-0.4902975E-02,-0.6700000E-02, 0.2455934E+03, 0.4911869E+03, 0.0000000E+00, 0.4253803E+03, 0.5661468E-02, 0.5661463E-02
 0.1400000E+02, 0.2165128E-14,-0.2165128E-14, 0.0000000E+00, 0.1830126E-02, 0.5669874E-02, 0.7500000E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-0.1830126E-02,-0.5669874E-02,-0.7500000E-02, 0.2501172E+03, 0.5002343E+03, 0.0000000E+00, 0.4332157E+03, 0.6547007E-02, 0.6547002E-02
 0.1500000E+02, 0.4674176E-03, 0.8258237E-04, 0.5500000E-03, 0.1495136E-02, 0.5954864E-02, 0.7450000E-02, 0.3399401E-03, 0.6005990E-04, 0.4000000E-03,-0.1962558E-02,-0.6037446E-02,-0.8000004E-02, 0.3320969E+03, 0.4725518E+03, 0.4645866E+02, 0.4279437E+03, 0.6924603E-02, 0.6941809E-02
 0.1600000E+02, 0.6345186E-03, 0.1654814E-03, 0.8000000E-03, 0.1315698E-02, 0.6074302E-02, 0.7390000E-02, 0.4781414E-03, 0.1218586E-03, 0.6000000E-03,-0.1950217E-02,-0.6239783E-02,-0.8190000E-02, 0.3532472E+03, 0.4463418E+03, 0.6534601E+02, 0.4232563E+03, 0.7112858E-02, 0.7157637E-02
 0.1700000E+02, 0.7573584E-03, 0.2426416E-03, 0.1000000E-02, 0.1152891E-02, 0.6147109E-02, 0.7300000E-02, 0.5886280E-03, 0.1813720E-03, 0.7700000E-03,-0.1910250E-02,-0.6389750E-02,-0.8300000E-02, 0.3645731E+03, 0.4186293E+03, 0.8044583E+02, 0.4182794E+03, 0.7245252E-02, 0.7322744E-02
 0.1800000E+02, 0.9253289E-03, 0.3946711E-03, 0.1320000E-02, 0.9166052E-03, 0.6233395E-02, 0.7150000E-02, 0.7019735E-03, 0.2980265E-03, 0.1000000E-02,-0.1841935E-02,-0.6628066E-02,-0.8470000E-02, 0.3781927E+03, 0.3770005E+03, 0.9593642E+02, 0.4125429E+03, 0.7444007E-02, 0.7599407E-02
 0.1900000E+02, 0.1046979E-02, 0.5530209E-03, 0.1600000E-02, 0.7190846E-03, 0.6280915E-02, 0.7000000E-02, 0.7830242E-03, 0.4169758E-03, 0.1200000E-02,-0.1766064E-02,-0.6833936E-02,-0.8600000E-02, 0.3844492E+03, 0.3396370E+03, 0.1070133E+03, 0.4085791E+03, 0.7607284E-02, 0.7855186E-02
